,commutepublic_1,equipten,tollten,card2type_3,tenure,bfast_2,card2benefit_3,reason_2,card2_2,cars_1,creddebt,polcontrib_1,pets_small,longmon,ownpda_1,age,townsize_3.0,spousedcat_5,card_3,ownvcr_1,card2_5,commute_2,debtinc,tollmon,card2type_2,vote_1,forward_1,card2benefit_2,ownipod_1,reason_9,inccat_5,carcatvalue_1,spousedcat_4,commuterail_1,employ,card2_3,townsize_4.0,polparty_1,card_2,spousedcat_1,telecommute_1,agecat_6,response_01_1,response_02_1,owncd_1,carown_0,card2fee_1,ownpc_1,cars_7,agecat_3,longten,spousedcat_2,commutemotorcycle_1,spousedcat_3,wireten,carvalue,cardtype_4,card2tenure,carown_1,equipmon,hourstv,cardfee_1,cars_4,income,cars_6,cars_5,cars_2,agecat_5,townsize_2.0,jobsat_4,townsize_5.0,pets_saltfish,cardtenure,region_3,cardten,voice_1,retire_1,othdebt,churn_1,card2benefit_4,ed,card2_4,owngame_1,cardmon,polview_6,reason_4,commute_4,confer_1,pets,edcat_5,carcatvalue_3,pets_freshfish,commutebus_1,commute_3,cardtype_3,spoused,response_03_1,region_4,address,commute_10,commute_8,commutetime,card_5,union_1,card_4,owntv_1,edcat_4,reside,tollfree_1,wiremon,commute_9
2193,1,0.0,229.85,0,11,0,0,0,0,0,1.642914,0,0,6.4,0,27,1,0,0,1,0,0,9.1,18.75,1,0,1,1,1,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,80.7,0,0,1,195.35,24.900000000000002,0,7,1,0.0,23,0,0,51.0,0,0,1,0,0,0,0,0,6,0,220.0,0,0,2.998086,0,0,17,1,1,25.0,0,0,0,1,1.0,0,0,0,1,0,1,16,0,0,8.0,0,0,31.0,0,0,0,1,1,2,1,20.7,0
2194,0,0.0,1227.05,1,59,1,0,0,0,1,3.746736,0,0,16.75,0,63,0,0,0,1,0,0,5.4,20.5,0,1,1,0,0,1,1,0,0,0,10.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,959.95,0,0,1,0.0,63.949999999999996,0,20,1,0.0,14,0,0,131.5,0,0,0,1,1,1,0,0,27,1,1190.0,1,0,5.325263999999999,0,1,20,0,0,21.0,0,0,0,1,1.0,1,1,0,1,0,1,16,0,0,33.0,0,0,20.0,0,0,1,1,0,4,1,0.0,0
2195,0,0.0,911.7,0,53,0,1,0,1,0,0.363168,0,0,18.35,0,50,0,0,1,1,0,0,14.399999999999999,17.75,0,1,0,0,0,0,0,1,0,1,2.0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1002.75,1,0,0,0.0,13.3,1,17,1,0.0,17,1,0,26.0,0,0,1,1,0,0,1,0,24,0,865.0,0,0,3.380832,0,0,14,0,0,16.0,0,1,0,0,2.0,0,0,0,0,0,0,14,0,0,23.0,0,0,35.0,0,0,0,1,0,2,1,0.0,0
2196,0,1275.40625,0.0,0,42,0,0,0,0,0,1.948752,0,0,14.35,0,48,1,0,0,1,0,0,10.4,0.0,0,0,0,0,1,1,0,1,1,0,9.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,642.75,0,0,0,224.90625,17.2,0,19,1,39.3,20,1,0,27.0,0,0,1,0,0,0,0,0,18,0,0.0,1,0,0.8592479999999998,0,1,19,1,1,0.0,0,0,0,0,0.0,0,0,0,0,0,1,18,1,1,14.0,1,0,33.0,0,0,0,1,1,2,0,33.55,0
2197,0,0.0,0.0,1,39,0,1,0,0,0,2.90472,0,0,11.05,0,51,0,0,0,1,0,0,14.000000000000002,0.0,0,1,1,0,1,1,0,0,1,0,12.0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,454.05,0,0,0,224.90625,40.800000000000004,0,16,1,0.0,32,0,0,84.0,0,0,0,1,0,1,0,0,21,0,575.0,1,0,8.85528,1,0,17,0,1,16.0,0,0,0,0,5.0,0,1,5,0,0,0,17,0,1,29.0,0,0,26.0,0,0,1,1,1,2,0,22.5,0
2198,0,1275.40625,1204.45,0,56,0,0,0,1,0,4.58127075,0,0,21.15,0,59,0,0,0,1,0,0,10.5,21.25,0,0,1,0,0,1,1,0,0,1,12.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1175.6,0,0,0,0.0,63.949999999999996,0,20,1,49.45,14,0,0,131.5,0,0,0,1,0,0,1,0,27,0,1300.0,1,0,9.316497750000002,0,0,19,0,0,23.0,0,0,0,1,4.0,0,1,4,0,0,0,-1,0,0,23.0,0,0,41.0,0,0,1,1,1,1,1,0.0,0
2199,0,153.5,64.8,0,6,0,1,0,0,0,3.818848,1,0,5.9,0,32,1,0,1,1,0,0,8.799999999999999,13.5,0,1,0,0,1,1,0,0,0,1,2.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,36.05,0,0,0,0.0,36.300000000000004,0,2,1,30.7,19,0,0,76.0,0,0,1,0,0,0,0,0,4,0,0.0,1,0,2.8691519999999997,0,0,19,1,1,0.0,0,0,0,0,2.0,0,0,0,1,0,0,-1,0,0,12.0,0,1,28.0,0,1,0,1,1,2,1,0.0,0
2200,0,0.0,0.0,0,71,1,1,0,1,0,0.04466000000000001,0,0,24.15,0,66,0,0,0,1,0,0,2.9000000000000004,0.0,1,0,0,0,0,1,0,1,0,0,34.5,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1771.0,0,0,0,0.0,5.7,0,27,1,0.0,23,0,0,11.0,0,0,1,0,0,1,0,0,38,0,790.0,0,1,0.27434000000000003,0,0,9,0,1,12.0,0,0,0,0,2.0,0,0,0,0,0,1,8,0,0,34.0,0,0,21.0,0,0,1,1,0,2,0,0.0,0
2201,0,0.0,2213.625,0,72,1,0,0,1,0,0.07859999999999999,0,0,23.0,0,75,0,0,0,1,0,0,6.0,36.5,1,0,1,0,0,0,0,1,0,0,27.0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1735.6,1,0,0,0.0,5.4,0,29,0,0.0,12,0,0,10.0,0,0,0,0,0,0,0,0,40,0,915.0,0,1,0.5214,0,0,12,0,0,13.5,0,0,0,1,8.0,0,0,8,0,0,0,13,0,0,45.0,0,0,29.0,0,0,1,1,0,2,1,0.0,0
2202,0,0.0,0.0,1,41,0,0,0,0,0,0.57365,0,0,7.0,0,51,0,0,0,1,0,0,5.5,0.0,0,0,0,0,0,1,0,1,0,0,3.0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,310.8,0,0,0,0.0,14.100000000000001,0,16,1,0.0,16,0,0,35.0,0,1,0,1,0,0,0,0,14,0,0.0,0,0,1.35135,0,1,10,1,0,0.0,0,0,0,1,0.0,0,0,0,1,0,1,9,0,0,26.0,0,0,27.0,0,0,0,1,0,2,0,0.0,0
2203,0,0.0,0.0,0,58,1,1,0,0,0,2.0423999999999998,0,0,16.2,0,55,0,0,1,1,1,0,9.2,0.0,0,1,0,0,0,1,0,0,0,1,14.0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,964.75,0,0,0,0.0,28.200000000000003,0,21,1,0.0,14,0,0,74.0,0,0,1,1,0,0,0,0,27,1,730.0,0,0,4.7656,0,0,15,0,0,12.25,0,0,1,0,6.0,0,0,5,1,0,0,-1,0,0,23.0,0,0,41.0,0,0,0,1,0,2,0,0.0,0
2204,1,1275.40625,1565.4,0,55,1,1,0,0,0,1.299896,0,0,15.75,0,70,0,0,0,1,0,0,5.800000000000001,27.75,1,0,1,0,1,1,0,0,0,0,16.0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,846.2,0,1,1,0.0,26.3,0,16,1,33.85,21,0,0,52.0,0,1,0,0,0,0,1,0,30,0,970.0,0,1,1.716104,0,0,15,1,0,19.0,0,0,0,1,12.0,0,0,10,1,0,0,16,0,1,29.0,0,0,29.0,0,1,0,1,0,3,1,0.0,0
2205,0,316.4,230.45,0,7,0,1,0,0,0,4.58127075,0,0,4.95,1,47,1,0,0,1,0,0,7.7,29.75,0,1,1,0,1,1,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,45.95,0,0,0,224.90625,-1.0,0,2,0,43.75,27,0,0,90.0,0,0,0,0,0,0,0,0,3,0,150.0,1,0,2.162159999999999,0,0,20,0,1,24.0,0,0,0,1,8.0,1,0,6,0,0,1,-1,0,0,18.0,0,1,30.0,0,1,1,1,0,1,1,47.6,0
2206,0,109.05,0.0,0,4,0,1,0,1,1,1.634934,0,0,2.7,0,33,0,0,1,1,0,0,6.7,0.0,0,0,1,0,1,1,0,0,0,0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,13.75,0,0,0,72.3,25.700000000000003,1,2,1,42.15,22,0,0,49.0,0,0,0,0,0,0,0,0,2,1,120.0,1,0,1.6480660000000003,0,0,19,0,1,40.0,0,0,0,1,7.0,0,0,7,0,0,0,-1,0,0,7.0,1,0,20.0,0,1,0,1,1,1,0,26.95,0
2207,0,1275.40625,2213.625,1,64,1,0,0,1,0,2.0825,0,0,18.4,0,57,0,0,0,1,0,0,6.800000000000001,43.25,0,1,1,0,0,1,0,0,0,1,11.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1185.0,1,0,0,0.0,28.1,0,24,1,44.5,18,1,0,49.0,0,0,0,1,0,0,1,0,32,0,585.0,1,0,1.2495000000000003,0,0,12,0,0,9.75,0,0,0,1,4.0,0,0,2,1,0,1,12,1,0,10.0,0,0,28.0,0,0,1,1,0,2,1,0.0,0
2208,0,0.0,0.0,0,54,0,0,1,0,1,1.66098,1,0,13.25,0,60,0,0,0,1,0,0,14.099999999999998,0.0,0,1,0,0,0,0,0,1,0,0,29.0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,724.8,0,0,0,0.0,15.8,0,21,0,0.0,20,0,0,38.0,0,0,0,1,1,1,0,0,26,0,850.0,0,1,3.6970199999999998,0,0,13,1,1,16.25,0,0,0,0,2.0,0,0,0,0,0,1,9,0,0,17.0,1,0,24.0,0,0,0,1,0,2,0,0.0,0
2209,0,0.0,1118.65,1,56,1,0,0,0,1,1.3459469999999998,0,0,10.05,0,66,0,0,1,1,0,0,21.3,19.5,0,0,1,0,0,1,0,0,0,0,14.0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,550.1,0,0,0,0.0,41.6,0,17,1,0.0,11,0,0,71.0,0,0,0,0,0,0,0,0,31,0,1350.0,0,0,9.316497750000002,0,0,15,1,0,24.5,0,0,0,1,2.0,0,1,0,0,1,0,-1,0,0,13.0,0,0,21.0,0,0,0,1,0,1,1,0.0,0
2210,1,596.9,0.0,1,25,0,0,0,0,0,1.16788,0,0,5.7,0,21,0,0,1,1,0,0,9.700000000000001,0.0,0,0,0,1,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,129.65,0,0,0,0.0,27.1,1,3,1,25.2,17,0,0,43.0,0,0,0,0,0,0,1,0,3,1,0.0,0,0,3.00312,0,0,15,1,1,0.0,0,0,0,0,1.0,0,0,0,1,0,0,-1,0,0,1.0,0,0,38.0,0,0,0,1,0,1,0,0.0,0
2211,0,0.0,2213.625,1,71,1,1,1,0,0,1.1322,0,0,32.825,1,75,0,0,0,1,0,0,3.6999999999999997,49.0,0,0,1,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,2126.825,1,1,0,224.90625,23.700000000000003,0,30,1,0.0,18,0,0,51.0,0,0,0,0,0,0,1,0,40,0,2700.0,1,0,0.7547999999999999,0,0,12,0,1,43.25,0,0,0,1,0.0,0,0,0,1,0,1,12,0,0,48.0,0,0,34.0,0,0,1,1,0,2,1,52.40625,0
2212,1,0.0,1457.05,0,60,0,0,0,1,0,1.39425,0,0,23.75,0,62,0,0,1,1,0,0,5.5,24.5,0,0,1,1,1,1,0,0,0,0,17.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1369.3,0,0,0,0.0,-1.0,0,20,0,0.0,17,1,0,65.0,0,0,0,1,0,0,0,0,30,0,990.0,1,0,2.18075,0,0,18,0,1,16.25,0,0,0,1,0.0,0,0,0,1,0,0,-1,0,1,2.0,0,1,21.0,0,0,0,1,1,1,1,0.0,0
2213,0,1275.40625,0.0,1,64,1,0,0,0,0,0.7996800000000001,0,0,20.4,1,71,0,0,0,1,0,0,8.5,0.0,0,0,0,0,1,1,0,0,0,1,26.0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1331.35,0,1,0,0.0,-1.0,0,25,0,28.4,12,0,0,112.0,0,0,0,0,0,1,0,0,31,0,670.0,0,0,8.720320000000001,0,1,15,0,0,11.5,0,0,0,0,1.0,0,0,0,0,0,1,-1,0,1,39.0,0,0,21.0,0,0,0,1,0,1,0,0.0,0
2214,0,0.0,73.95,0,4,1,0,0,0,1,1.40415,0,0,2.6,0,43,0,0,0,1,0,0,26.350000000000005,18.0,0,1,1,1,0,1,0,1,0,0,7.0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,9.95,0,0,0,0.0,10.700000000000001,0,1,0,0.0,18,1,0,23.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,4.92085,0,0,10,0,1,0.0,0,0,0,0,3.0,0,0,0,0,0,1,-1,0,0,20.0,0,1,20.0,0,0,0,1,0,1,1,0.0,0
2215,0,0.0,0.0,1,71,1,1,0,0,0,0.64824,1,0,32.825,0,67,0,0,0,1,0,0,14.799999999999999,0.0,0,0,0,0,0,1,0,1,0,0,12.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2126.825,0,0,0,0.0,11.700000000000001,1,29,1,0.0,27,0,0,20.0,0,0,1,0,0,0,1,0,38,0,2060.0,0,1,2.31176,0,0,14,1,0,28.0,0,0,0,0,12.0,0,0,9,1,0,0,9,0,0,37.0,0,0,40.0,0,0,0,1,0,2,0,0.0,0
2216,0,0.0,51.9,0,3,0,0,0,0,0,2.3972930000000003,1,0,2.65,0,42,0,0,0,1,0,0,19.7,14.5,0,1,1,0,0,1,0,1,0,0,13.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6.15,0,0,0,0.0,17.8,1,6,1,0.0,20,0,1,43.0,0,0,0,0,0,0,0,0,3,1,60.0,0,0,6.073707,0,1,11,0,0,24.75,1,0,0,0,2.0,0,0,0,0,0,0,-1,0,0,12.0,0,0,21.0,0,0,0,1,0,1,1,0.0,0
2217,1,0.0,1332.7,0,60,1,0,0,1,0,0.8970560000000002,0,0,16.5,0,77,1,0,0,1,0,0,6.800000000000001,22.75,0,1,1,1,0,1,0,0,0,0,15.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,967.15,1,0,0,0.0,35.5,0,17,1,0.0,21,0,0,68.0,0,0,1,0,0,0,0,0,29,1,690.0,0,0,3.7269440000000005,0,0,14,0,1,11.75,0,0,0,1,3.0,0,0,3,0,0,1,14,0,0,16.0,0,0,27.0,0,0,1,1,0,2,1,0.0,0
2218,0,0.0,1038.3,1,31,0,0,0,1,1,0.4403,1,0,9.45,0,48,0,0,1,1,0,0,2.5,36.5,0,1,1,0,0,1,0,0,0,0,18.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,334.6,0,0,0,224.90625,23.8,1,8,1,0.0,20,0,0,74.0,0,0,0,0,0,1,0,0,11,0,580.0,0,0,1.4097,0,1,12,0,0,19.5,0,0,1,1,7.0,0,0,7,1,0,0,-1,0,0,10.0,0,0,26.0,0,0,0,1,0,1,1,25.95,0
2219,0,0.0,766.8,0,52,0,1,1,0,0,1.007721,0,0,16.75,0,36,1,0,0,1,0,0,9.9,13.75,0,0,0,0,0,0,0,0,0,1,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,797.7,1,0,0,0.0,-1.0,0,17,0,0.0,14,0,0,27.0,0,0,0,0,0,0,0,0,18,1,1275.0,0,0,1.665279,0,0,15,0,0,24.75,0,0,0,0,0.0,0,0,0,1,0,0,12,0,0,10.0,0,1,28.0,0,0,0,1,0,3,1,0.0,0
2220,0,0.0,0.0,0,59,0,0,1,0,0,0.30636,1,0,14.6,0,70,1,0,0,1,0,0,4.5,0.0,0,1,0,1,0,0,0,0,0,1,27.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,889.6,1,1,0,0.0,22.1,0,19,1,0.0,23,0,0,37.0,0,0,0,0,0,1,0,0,28,0,585.0,0,1,1.35864,0,0,14,1,0,10.0,0,0,0,0,2.0,0,0,0,0,0,0,14,0,0,27.0,0,0,28.0,0,0,0,1,0,2,0,0.0,0
2221,0,0.0,1609.15,0,67,0,1,0,1,0,0.14107499999999998,1,0,19.1,0,73,0,0,0,1,0,0,4.5,22.5,0,0,1,0,0,0,0,0,0,1,27.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1341.05,0,0,1,0.0,-1.0,1,23,0,0.0,23,0,0,95.0,0,0,0,0,0,0,0,0,28,1,2265.0,0,0,4.133925,0,0,18,0,0,35.5,1,0,0,1,6.0,0,0,5,0,0,0,16,0,0,34.0,0,0,41.0,0,0,1,1,1,2,1,0.0,0
2222,0,1275.40625,0.0,0,68,0,0,0,1,0,4.58127075,0,0,11.7,0,50,0,0,0,1,0,0,13.600000000000001,0.0,0,1,1,0,0,0,0,0,0,1,18.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,822.85,0,0,0,0.0,55.6,0,26,1,35.4,13,0,0,92.0,0,0,0,1,0,1,0,0,26,1,1890.0,0,0,6.706432,0,0,13,0,0,28.0,0,0,0,0,0.0,0,1,0,0,0,0,-1,0,0,18.0,0,0,24.0,0,0,1,1,0,1,0,0.0,0
2223,0,1275.40625,0.0,0,43,0,0,0,0,0,0.5842920000000001,1,0,10.35,1,21,1,0,1,1,0,0,6.9,0.0,0,0,0,1,1,1,0,1,0,1,0.0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,437.5,0,0,1,224.90625,15.700000000000001,0,3,0,37.0,21,0,0,29.0,0,0,0,0,0,0,0,0,3,0,825.0,1,0,1.4167080000000003,0,0,16,1,1,18.25,0,0,0,1,11.0,0,0,10,1,0,0,15,0,1,2.0,0,0,28.0,0,0,0,1,0,3,0,48.6,0
2224,0,0.0,0.0,0,50,0,0,0,0,0,0.12406199999999999,0,0,8.6,0,46,0,0,0,1,0,0,3.1,0.0,0,0,0,0,0,1,0,1,1,0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,470.3,0,0,0,0.0,13.4,0,21,1,0.0,20,0,1,46.0,0,0,0,0,0,0,0,0,27,1,1295.0,0,0,1.301938,0,0,19,0,0,24.75,0,0,0,0,1.0,0,0,0,1,0,0,17,0,0,20.0,0,0,18.0,0,1,0,1,1,5,0,0.0,0
2225,0,71.0,0.0,0,4,0,0,0,0,0,0.286976,0,0,3.75,0,20,0,0,0,1,1,0,11.799999999999999,0.0,0,0,0,0,1,1,0,1,0,0,0.0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,8.75,0,0,0,0.0,7.1000000000000005,0,2,1,22.8,26,0,0,16.0,0,0,0,0,1,0,0,0,2,1,0.0,0,0,1.6010239999999998,1,0,15,0,0,0.0,0,0,0,0,10.0,0,0,8,0,0,1,11,0,0,1.0,0,0,19.0,0,0,0,1,0,3,0,0.0,0
2226,0,0.0,2213.625,0,52,0,0,0,0,0,0.511424,0,0,13.65,0,50,0,0,0,1,0,0,6.4,49.0,0,0,1,0,0,1,0,0,0,0,2.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,706.3,0,0,0,224.90625,23.0,0,11,1,0.0,17,0,0,61.0,0,0,1,1,1,0,0,0,21,0,1005.0,1,0,3.392576,0,1,13,0,1,19.25,0,0,1,1,3.0,0,0,0,1,0,0,10,0,0,17.0,0,0,33.0,0,0,1,1,0,2,1,30.1,0
2227,0,0.0,1607.15,1,56,0,1,0,0,0,4.157664,0,0,16.3,0,64,0,0,0,1,0,0,26.350000000000005,28.75,0,0,0,0,0,1,0,1,0,0,6.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,949.15,0,0,0,0.0,18.900000000000002,1,21,1,0.0,22,0,0,46.0,0,0,1,1,0,0,0,0,27,1,400.0,0,0,8.216336000000002,0,0,15,1,0,8.0,0,0,0,1,0.0,0,0,0,0,0,0,-1,0,0,22.0,0,0,17.0,0,1,0,1,0,1,1,0.0,0
2228,0,0.0,0.0,0,25,0,0,0,0,0,0.405405,0,0,10.6,0,32,0,0,1,1,0,0,6.5,0.0,0,0,0,1,1,0,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,267.1,0,0,0,0.0,14.3,1,10,1,0.0,15,0,0,33.0,0,0,0,0,0,0,0,0,8,0,0.0,0,0,1.739595,0,0,21,0,1,0.0,0,0,0,0,8.0,1,0,8,0,0,0,-1,0,0,12.0,0,0,21.0,0,0,0,1,0,1,0,0.0,0
2229,0,0.0,0.0,0,62,0,0,0,1,0,1.836,0,0,25.8,0,44,0,0,0,1,0,0,17.0,0.0,0,1,1,0,0,1,0,0,0,0,20.0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1565.65,0,0,0,0.0,53.400000000000006,0,27,1,0.0,20,0,0,100.0,0,0,0,0,0,0,0,0,26,0,1220.0,0,0,9.316497750000002,0,0,10,0,0,19.5,1,0,0,1,0.0,0,1,0,0,0,0,9,0,0,20.0,0,0,21.0,0,1,1,1,0,4,0,0.0,0
2230,0,0.0,482.8,1,36,0,1,0,0,0,0.422188,1,0,9.6,1,30,0,0,0,1,0,0,2.6,13.25,0,0,0,0,0,1,0,0,1,1,1.0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,363.05,0,0,0,0.0,28.400000000000002,0,13,1,0.0,11,0,0,46.0,0,0,0,0,0,0,1,0,12,0,275.0,0,0,0.7738119999999999,0,0,17,0,1,8.25,0,0,0,1,1.0,0,0,0,1,0,0,17,1,0,9.0,0,0,36.0,1,1,0,1,1,3,1,0.0,0
2231,0,0.0,60.25,0,6,0,0,0,0,0,0.251712,0,0,2.95,1,33,0,0,0,1,1,0,2.3,11.25,0,1,1,0,1,1,0,1,0,0,8.0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,16.45,0,0,0,0.0,15.700000000000001,0,2,1,0.0,18,0,0,38.0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0.622288,0,0,11,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,1,-1,1,0,10.0,0,0,22.0,0,1,0,1,0,1,1,0.0,0
2232,0,0.0,0.0,1,72,1,1,0,0,0,0.49584600000000006,0,0,32.825,0,75,1,0,1,1,1,0,11.700000000000001,0.0,0,0,0,0,0,1,0,1,0,0,15.0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,2126.825,0,0,0,0.0,6.1000000000000005,1,29,0,0.0,10,0,0,13.0,0,0,0,0,0,0,0,0,40,0,2700.0,0,1,1.0251540000000001,0,0,16,0,0,39.75,0,0,0,0,1.0,0,0,0,0,0,0,-1,0,1,51.0,0,0,27.0,0,0,0,1,0,1,0,0.0,0
2233,0,0.0,0.0,1,36,0,0,0,0,0,0.41087699999999994,0,0,13.5,0,70,0,0,0,0,1,0,7.1,0.0,0,1,0,1,0,1,0,1,0,0,2.0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,517.85,0,0,0,0.0,5.6000000000000005,0,14,0,0.0,8,0,0,9.0,0,0,1,0,1,0,0,0,20,0,0.0,0,1,0.22812299999999996,0,0,9,0,0,0.0,0,0,0,1,0.0,0,0,0,0,0,0,-1,0,0,27.0,0,0,21.0,0,0,0,0,0,1,0,0.0,0
2234,0,1275.40625,1815.8,1,40,0,1,0,0,0,1.090936,1,0,12.15,1,38,0,0,0,1,0,0,7.7,45.75,0,1,1,0,1,1,0,0,0,0,11.0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,465.85,0,0,0,224.90625,41.900000000000006,0,8,1,62.95,30,0,0,92.0,0,0,0,0,0,0,1,0,17,0,770.0,1,0,5.9930639999999995,0,0,14,0,1,18.25,1,0,0,1,9.0,0,1,8,0,0,1,11,0,1,12.0,0,0,32.0,0,1,0,1,0,3,1,52.40625,0
2235,0,0.0,0.0,0,10,0,0,0,0,1,0.573885,0,0,5.45,0,20,0,0,1,0,1,0,10.9,0.0,0,0,1,0,1,1,0,1,0,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,50.55,0,0,0,0.0,7.0,0,2,1,0.0,19,0,0,15.0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,1.061115,0,0,14,0,0,0.0,1,0,1,1,2.0,0,0,0,1,0,0,-1,0,0,1.0,0,0,32.0,0,0,0,1,0,1,0,0.0,0
2236,0,0.0,2213.625,0,72,0,0,0,0,0,4.58127075,0,0,32.825,0,62,1,0,0,1,0,0,18.6,43.5,0,0,1,1,0,1,0,0,1,0,24.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2126.825,0,0,0,0.0,55.1,0,30,1,0.0,26,0,0,111.0,0,0,0,1,0,0,0,0,40,0,2195.0,0,0,9.316497750000002,0,0,14,1,0,30.0,0,0,0,1,10.0,0,1,7,1,0,0,17,0,0,36.0,0,0,29.0,0,0,0,1,0,2,1,0.0,0
2237,0,1275.40625,0.0,0,41,1,0,0,1,1,0.37184000000000006,0,0,14.6,0,78,0,0,0,1,0,0,8.3,0.0,0,1,0,0,1,1,0,1,0,0,18.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,593.65,0,0,0,0.0,18.6,0,19,1,34.45,20,0,0,40.0,0,0,0,0,0,1,0,0,26,0,775.0,0,0,2.94816,0,0,19,0,0,19.0,0,0,0,1,5.0,0,0,5,0,1,1,-1,0,0,31.0,0,0,20.0,0,0,1,1,1,1,0,0.0,0
2238,0,1275.40625,0.0,1,57,0,0,0,0,0,0.58806,1,0,10.3,0,34,1,0,1,1,0,0,5.4,0.0,0,1,1,0,1,1,0,1,0,1,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,593.35,0,0,1,0.0,19.700000000000003,0,17,0,28.25,29,1,0,33.0,0,0,0,0,0,0,0,0,16,0,935.0,0,0,1.19394,0,0,13,0,0,16.5,0,0,0,1,1.0,0,0,0,0,0,0,16,0,0,13.0,0,0,22.0,0,0,0,1,0,4,0,0.0,0
2239,0,1110.85,0.0,0,36,0,0,0,0,0,0.896376,0,0,8.2,0,31,0,0,0,1,0,0,3.9,0.0,0,1,0,0,0,1,0,0,0,1,2.0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,293.8,0,0,0,224.90625,24.6,0,8,0,32.45,24,1,0,52.0,0,0,0,0,0,0,0,0,13,0,0.0,0,0,1.131624,1,1,18,1,1,0.0,1,0,0,0,0.0,0,0,0,0,0,0,-1,0,0,8.0,0,0,29.0,0,1,0,1,1,2,0,20.4,0
2240,0,0.0,0.0,0,67,1,1,0,1,0,0.5181749999999999,1,0,20.2,0,70,1,0,1,1,0,0,10.5,0.0,0,0,0,0,0,1,0,1,0,0,34.5,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1310.95,1,0,0,0.0,7.2,0,29,1,0.0,21,0,0,15.0,0,0,0,0,0,0,0,0,37,1,2150.0,0,1,1.056825,0,0,11,0,0,33.0,0,0,0,0,4.0,0,0,0,0,0,1,13,0,0,42.0,0,0,16.0,0,0,0,1,0,4,0,0.0,0
